Repeat Count,IP Protocol,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),Packets Sent,Packets Received,Risk of app,Label,Packets per second,Bytes per second,Average packet size,Bytes per packet,Packets Sent Ratio,Packets Received Ratio,Bytes Sent Ratio,Bytes Received Ratio
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,1700.0,754.0,946.0,15.0,30.0,8.0,7.0,4.0,Slowloris,0.5,56.666666666666664,113.33333333333331,113.33333333333333,0.5333333333333333,0.4666666666666667,0.4435294117647059,0.5564705882352942
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1639.0,693.0,946.0,15.0,30.0,8.0,7.0,4.0,Slowloris,0.5,54.63333333333333,109.26666666666668,109.26666666666667,0.5333333333333333,0.4666666666666667,0.4228187919463087,0.5771812080536913
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1419.0,598.0,821.0,12.0,8.0,7.0,5.0,4.0,Slowloris,1.5,177.375,118.25,118.25,0.5833333333333334,0.4166666666666667,0.4214235377026075,0.5785764622973926
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,299.0,225.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,74.75,74.75,0.75,0.25,0.7525083612040134,0.24749163879598662
1.0,tcp,5882.0,3015.0,2867.0,74.0,31.0,38.0,36.0,4.0,Slowloris,2.3870967741935485,189.74193548387098,79.48648648648648,79.48648648648648,0.5135135135135135,0.4864864864864865,0.5125807548452908,0.4874192451547093
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0,74.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1565.0,678.0,887.0,14.0,38.0,8.0,6.0,4.0,Slowloris,0.3684210526315789,41.18421052631579,111.78571428571428,111.78571428571429,0.5714285714285714,0.42857142857142855,0.43322683706070286,0.5667731629392971
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1973.0,895.0,1078.0,19.0,30.0,10.0,9.0,4.0,Slowloris,0.6333333333333333,65.76666666666667,103.84210526315788,103.84210526315789,0.5263157894736842,0.47368421052631576,0.45362392295995946,0.5463760770400405
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1419.0,598.0,821.0,12.0,8.0,7.0,5.0,4.0,Slowloris,1.5,177.375,118.25,118.25,0.5833333333333334,0.4166666666666667,0.4214235377026075,0.5785764622973926
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1647.0,695.0,952.0,14.0,21.0,7.0,7.0,4.0,Slowloris,0.6666666666666666,78.42857142857143,117.64285714285714,117.64285714285714,0.5,0.5,0.4219793564055859,0.5780206435944141
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1566.0,679.0,887.0,14.0,1.0,8.0,6.0,4.0,Slowloris,14.0,1566.0,111.85714285714286,111.85714285714286,0.5714285714285714,0.42857142857142855,0.4335887611749681,0.566411238825032
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,2217.0,1007.0,1210.0,23.0,50.0,12.0,11.0,4.0,Slowloris,0.46,44.34,96.3913043478261,96.3913043478261,0.5217391304347826,0.4782608695652174,0.45421741091565176,0.5457825890843482
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,1633.0,681.0,952.0,14.0,21.0,7.0,7.0,4.0,Slowloris,0.6666666666666666,77.76190476190476,116.64285714285714,116.64285714285714,0.5,0.5,0.41702388242498467,0.5829761175750153
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1510.0,630.0,880.0,13.0,31.0,7.0,6.0,4.0,Slowloris,0.41935483870967744,48.70967741935484,116.15384615384616,116.15384615384616,0.5384615384615384,0.46153846153846156,0.41721854304635764,0.5827814569536424
1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,1.0,Slowloris,0.0,0.0,74.0,74.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,2660.0,1312.0,1348.0,26.0,83.0,13.0,13.0,4.0,Slowloris,0.3132530120481928,32.04819277108434,102.3076923076923,102.3076923076923,0.5,0.5,0.4932330827067669,0.5067669172932331
1.0,tcp,1685.0,739.0,946.0,15.0,60.0,8.0,7.0,4.0,Slowloris,0.25,28.083333333333332,112.33333333333331,112.33333333333333,0.5333333333333333,0.4666666666666667,0.43857566765578637,0.5614243323442136
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1606.0,719.0,887.0,14.0,12.0,8.0,6.0,4.0,Slowloris,1.1666666666666667,133.83333333333334,114.71428571428572,114.71428571428571,0.5714285714285714,0.42857142857142855,0.4476961394769614,0.5523038605230386
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,5067.0,3587.0,1480.0,43.0,123.0,28.0,15.0,4.0,Slowloris,0.34959349593495936,41.19512195121951,117.83720930232558,117.83720930232558,0.6511627906976745,0.3488372093023256,0.707913953029406,0.29208604697059404
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,151.0,151.0,0.0,2.0,31.0,2.0,0.0,4.0,Slowloris,0.06451612903225806,4.870967741935484,75.5,75.5,1.0,0.0,1.0,0.0
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,udp,60.0,60.0,0.0,1.0,0.0,1.0,0.0,3.0,DoS,0.0,0.0,60.0,60.0,1.0,0.0,1.0,0.0
1.0,tcp,1688.0,742.0,946.0,15.0,60.0,8.0,7.0,4.0,Slowloris,0.25,28.133333333333333,112.53333333333332,112.53333333333333,0.5333333333333333,0.4666666666666667,0.4395734597156398,0.5604265402843602
1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,1.0,Slowloris,0.0,0.0,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,1637.0,685.0,952.0,14.0,21.0,7.0,7.0,4.0,Slowloris,0.6666666666666666,77.95238095238095,116.92857142857144,116.92857142857143,0.5,0.5,0.4184483811850947,0.5815516188149054
1.0,tcp,1931.0,847.0,1084.0,18.0,41.0,9.0,9.0,4.0,Slowloris,0.43902439024390244,47.09756097560975,107.27777777777776,107.27777777777777,0.5,0.5,0.4386328327291559,0.5613671672708441
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,1.0,Slowloris,0.0,0.0,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,507.0,433.0,74.0,5.0,1.0,4.0,1.0,4.0,Slowloris,5.0,507.0,101.4,101.4,0.8,0.2,0.854043392504931,0.14595660749506903
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,2305.0,1089.0,1216.0,22.0,68.0,11.0,11.0,4.0,Slowloris,0.3235294117647059,33.89705882352941,104.77272727272728,104.77272727272727,0.5,0.5,0.4724511930585683,0.5275488069414317
1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,1.0,Slowloris,0.0,0.0,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,1533.0,653.0,880.0,13.0,31.0,7.0,6.0,4.0,Slowloris,0.41935483870967744,49.45161290322581,117.92307692307692,117.92307692307692,0.5384615384615384,0.46153846153846156,0.42596216568819306,0.5740378343118069
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,5837.0,2970.0,2867.0,74.0,31.0,38.0,36.0,4.0,Slowloris,2.3870967741935485,188.29032258064515,78.87837837837837,78.87837837837837,0.5135135135135135,0.4864864864864865,0.5088230255268117,0.49117697447318825
1.0,tcp,5884.0,3017.0,2867.0,74.0,31.0,38.0,36.0,4.0,Slowloris,2.3870967741935485,189.80645161290323,79.51351351351352,79.51351351351352,0.5135135135135135,0.4864864864864865,0.5127464309993202,0.4872535690006798
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,1463.0,642.0,821.0,12.0,8.0,7.0,5.0,4.0,Slowloris,1.5,182.875,121.91666666666669,121.91666666666667,0.5833333333333334,0.4166666666666667,0.4388243335611757,0.5611756664388243
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,1558.0,671.0,887.0,14.0,39.0,8.0,6.0,4.0,Slowloris,0.358974358974359,39.94871794871795,111.28571428571428,111.28571428571429,0.5714285714285714,0.42857142857142855,0.4306803594351733,0.5693196405648266
1.0,tcp,5578.0,2784.0,2794.0,70.0,30.0,35.0,35.0,4.0,Slowloris,2.3333333333333335,185.93333333333334,79.68571428571428,79.68571428571428,0.5,0.5,0.4991036213696666,0.5008963786303334
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,1681.0,735.0,946.0,15.0,60.0,8.0,7.0,4.0,Slowloris,0.25,28.016666666666666,112.06666666666666,112.06666666666666,0.5333333333333333,0.4666666666666667,0.43723973825104107,0.562760261748959
1.0,tcp,1597.0,710.0,887.0,14.0,38.0,8.0,6.0,4.0,Slowloris,0.3684210526315789,42.026315789473685,114.07142857142856,114.07142857142857,0.5714285714285714,0.42857142857142855,0.4445835942391985,0.5554164057608015
1.0,tcp,1679.0,733.0,946.0,15.0,30.0,8.0,7.0,4.0,Slowloris,0.5,55.96666666666667,111.93333333333334,111.93333333333334,0.5333333333333333,0.4666666666666667,0.4365693865396069,0.5634306134603931
1.0,tcp,1535.0,655.0,880.0,13.0,31.0,7.0,6.0,4.0,Slowloris,0.41935483870967744,49.516129032258064,118.07692307692308,118.07692307692308,0.5384615384615384,0.46153846153846156,0.42671009771986973,0.5732899022801303
1.0,tcp,2249.0,1039.0,1210.0,23.0,50.0,12.0,11.0,4.0,Slowloris,0.46,44.98,97.78260869565216,97.78260869565217,0.5217391304347826,0.4782608695652174,0.4619831036016007,0.5380168963983993
1.0,tcp,1607.0,720.0,887.0,14.0,1.0,8.0,6.0,4.0,Slowloris,14.0,1607.0,114.78571428571428,114.78571428571429,0.5714285714285714,0.42857142857142855,0.44803982576228996,0.55196017423771
1.0,tcp,2589.0,1241.0,1348.0,26.0,82.0,13.0,13.0,4.0,Slowloris,0.3170731707317073,31.573170731707318,99.57692307692308,99.57692307692308,0.5,0.5,0.47933565083043644,0.5206643491695635
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,1541.0,661.0,880.0,13.0,31.0,7.0,6.0,4.0,Slowloris,0.41935483870967744,49.70967741935484,118.53846153846152,118.53846153846153,0.5384615384615384,0.46153846153846156,0.4289422452952628,0.5710577547047372
1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,1684.0,738.0,946.0,15.0,30.0,8.0,7.0,4.0,Slowloris,0.5,56.13333333333333,112.26666666666668,112.26666666666667,0.5333333333333333,0.4666666666666667,0.43824228028503565,0.5617577197149644
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,1.0,Slowloris,0.0,0.0,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,1640.0,694.0,946.0,15.0,30.0,8.0,7.0,4.0,Slowloris,0.5,54.666666666666664,109.33333333333331,109.33333333333333,0.5333333333333333,0.4666666666666667,0.42317073170731706,0.5768292682926829
1.0,tcp,1781.0,769.0,1012.0,17.0,60.0,9.0,8.0,4.0,Slowloris,0.2833333333333333,29.683333333333334,104.76470588235294,104.76470588235294,0.5294117647058824,0.47058823529411764,0.4317798989331836,0.5682201010668164
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,1599.0,712.0,887.0,14.0,1.0,8.0,6.0,4.0,Slowloris,14.0,1599.0,114.21428571428572,114.21428571428571,0.5714285714285714,0.42857142857142855,0.4452782989368355,0.5547217010631644
1.0,tcp,1601.0,714.0,887.0,14.0,39.0,8.0,6.0,4.0,Slowloris,0.358974358974359,41.05128205128205,114.35714285714286,114.35714285714286,0.5714285714285714,0.42857142857142855,0.44597126795752656,0.5540287320424735
1.0,tcp,1937.0,853.0,1084.0,18.0,41.0,9.0,9.0,4.0,Slowloris,0.43902439024390244,47.24390243902439,107.61111111111111,107.61111111111111,0.5,0.5,0.4403717088280847,0.5596282911719154
1.0,tcp,2596.0,1248.0,1348.0,26.0,86.0,13.0,13.0,4.0,Slowloris,0.3023255813953488,30.186046511627907,99.84615384615384,99.84615384615384,0.5,0.5,0.48073959938366717,0.5192604006163328
1.0,tcp,1691.0,745.0,946.0,15.0,60.0,8.0,7.0,4.0,Slowloris,0.25,28.183333333333334,112.73333333333332,112.73333333333333,0.5333333333333333,0.4666666666666667,0.44056771141336487,0.5594322885866351
1.0,tcp,1829.0,817.0,1012.0,17.0,60.0,9.0,8.0,4.0,Slowloris,0.2833333333333333,30.483333333333334,107.58823529411764,107.58823529411765,0.5294117647058824,0.47058823529411764,0.44669218151995627,0.5533078184800437
1.0,tcp,1625.0,673.0,952.0,14.0,26.0,7.0,7.0,4.0,Slowloris,0.5384615384615384,62.5,116.07142857142856,116.07142857142857,0.5,0.5,0.41415384615384615,0.5858461538461538
1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,1643.0,691.0,952.0,14.0,26.0,7.0,7.0,4.0,Slowloris,0.5384615384615384,63.19230769230769,117.35714285714286,117.35714285714286,0.5,0.5,0.42057212416311623,0.5794278758368837
1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,2585.0,1237.0,1348.0,26.0,86.0,13.0,13.0,4.0,Slowloris,0.3023255813953488,30.058139534883722,99.42307692307692,99.42307692307692,0.5,0.5,0.47852998065764024,0.5214700193423598
1.0,tcp,153.0,153.0,0.0,2.0,90.0,2.0,0.0,4.0,Slowloris,0.022222222222222223,1.7,76.5,76.5,1.0,0.0,1.0,0.0
1.0,tcp,1692.0,746.0,946.0,15.0,60.0,8.0,7.0,4.0,Slowloris,0.25,28.2,112.8,112.8,0.5333333333333333,0.4666666666666667,0.44089834515366433,0.5591016548463357
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,301.0,227.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.25,75.25,0.75,0.25,0.7541528239202658,0.24584717607973422
1.0,tcp,4241.0,2761.0,1480.0,36.0,103.0,21.0,15.0,4.0,Slowloris,0.34951456310679613,41.1747572815534,117.80555555555556,117.80555555555556,0.5833333333333334,0.4166666666666667,0.6510257014854987,0.3489742985145013
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,2596.0,1248.0,1348.0,26.0,75.0,13.0,13.0,4.0,Slowloris,0.3466666666666667,34.61333333333334,99.84615384615384,99.84615384615384,0.5,0.5,0.48073959938366717,0.5192604006163328
1.0,tcp,2270.0,1054.0,1216.0,22.0,62.0,11.0,11.0,4.0,Slowloris,0.3548387096774194,36.61290322580645,103.1818181818182,103.18181818181819,0.5,0.5,0.4643171806167401,0.5356828193832599
1.0,tcp,74.0,74.0,0.0,1.0,0.0,1.0,0.0,1.0,Slowloris,0.0,0.0,74.0,74.0,1.0,0.0,1.0,0.0
1.0,tcp,433.0,359.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,108.25,108.25,0.75,0.25,0.8290993071593533,0.17090069284064666
1.0,tcp,300.0,226.0,74.0,4.0,0.0,3.0,1.0,4.0,Slowloris,0.0,0.0,75.0,75.0,0.75,0.25,0.7533333333333333,0.24666666666666667
1.0,tcp,592.0,592.0,0.0,8.0,11.0,8.0,0.0,1.0,Slowloris,0.7272727272727273,53.81818181818182,74.0,74.0,1.0,0.0,1.0,0.0
