domain,receive_time,serial,seqno,actionflags,is-logging-service,type,subtype,config_ver,time_generated,high_res_timestamp,src,dst,rule,srcloc,dstloc,app,vsys,from,to,inbound_if,outbound_if,time_received,sessionid,repeatcnt,sport,dport,natsport,natdport,flags,flag-pcap,flag-flagged,flag-proxy,flag-url-denied,flag-nat,captive-portal,non-std-dport,transaction,pbf-c2s,pbf-s2c,temporary-match,sym-return,decrypt-mirror,credential-detected,flag-mptcp-set,flag-tunnel-inspected,flag-recon-excluded,flag-wf-channel,proto,action,tunnel,tpadding,cpadding,rule_uuid,s_decrypted,s_encrypted,vpadding,category_of_app,subcategory_of_app,technology_of_app,characteristic_of_app,tunneled_app,risk_of_app,is_saas_of_app,sanctioned_state_of_app,bpadding,dg_hier_level_1,dg_hier_level_2,dg_hier_level_3,dg_hier_level_4,device_name,vsys_id,tunnelid_imsi,parent_session_id,bytes,bytes_sent,bytes_received,packets,start,elapsed,category,traffic_flags,flag-decrypt-forwarded,flag-l7-skipped,pkts_sent,pkts_received,session_end_reason,action_source,assoc_id,chunks,chunks_sent,chunks_received,http2_connection,link_change_count,sdwan_fec_data,offloaded,tunnelid,imsi,monitortag,imei
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.164+07:00,142.239.96.18,192.168.10.12,untrunt to trust,Canada,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,14061,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.164+07:00,31.212.114.184,192.168.10.12,untrunt to trust,Germany,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,45020,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.164+07:00,162.89.82.138,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,55372,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.164+07:00,39.71.8.79,192.168.10.12,untrunt to trust,China,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,178444,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,39.25.246.32,192.168.10.12,untrunt to trust,Korea Republic Of,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,24637,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,163.32.138.241,192.168.10.12,untrunt to trust,Taiwan ROC,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,66928,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,221.57.25.104,192.168.10.12,untrunt to trust,Japan,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,133194,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,164.241.119.236,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,138389,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,106.38.197.74,192.168.10.12,untrunt to trust,China,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,118123,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,4.19.79.54,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,141800,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,28.217.230.120,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,120213,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,98.204.222.212,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,177437,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,95.13.43.172,192.168.10.12,untrunt to trust,Turkey,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,176982,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,208.219.138.209,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,14149,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,172.224.13.71,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,125892,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,70.252.103.8,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,23134,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,122.105.36.142,192.168.10.12,untrunt to trust,Australia,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,41182,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,93.70.147.163,192.168.10.12,untrunt to trust,Italy,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,196995,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,158.181.93.41,192.168.10.12,untrunt to trust,Germany,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,6468,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,61.163.39.60,192.168.10.12,untrunt to trust,China,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,195012,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,87.219.224.119,192.168.10.12,untrunt to trust,Spain,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,8931,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,10.51.182.145,192.168.10.12,untrunt to trust,10.0.0.0-10.255.255.255,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,107160,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,146.211.42.104,192.168.10.12,untrunt to trust,Finland,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,86242,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,103.158.65.71,192.168.10.12,untrunt to trust,India,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,166981,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,92.95.167.95,192.168.10.12,untrunt to trust,France,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,1575,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.162+07:00,119.103.122.229,192.168.10.12,untrunt to trust,China,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,121898,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.162+07:00,212.145.74.174,192.168.10.12,untrunt to trust,Spain,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,164629,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.162+07:00,51.106.24.140,192.168.10.12,untrunt to trust,United Kingdom,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,170095,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.162+07:00,98.139.219.208,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,105951,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,52.38.254.22,192.168.10.12,untrunt to trust,United States,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,170990,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,189.172.199.63,192.168.10.12,untrunt to trust,Mexico,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,14317,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
1,12/17/2024 13:25,21201168048,7.44147E+18,0x0,no,TRAFFIC,end,2562,12/17/2024 13:25,2024-12-17T13:25:22.163+07:00,60.80.49.64,192.168.10.12,untrunt to trust,Japan,192.168.0.0-192.168.255.255,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,12/17/2024 13:25,34982,1,0,0,0,0,0x100019,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,icmp,allow,N/A,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,0,general-internet,internet-utility,network-protocol,"has-known-vulnerability,tunnel-other-application,pervasive-use",untunneled,2,no,no,0,0,0,0,0,PA-440,1,0,0,60,60,0,1,12/17/2024 13:24,0,any,0x0,no,no,1,0,aged-out,from-policy,0,0,0,0,0,0,0,0,0,,0,
