Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,Unnamed: 38,Sequence Number,Action Flags,Source Country,Destination Country,Unnamed: 43,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded
1,2025/03/03 14:10:13,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:13,153.214.193.40,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:13,8192,1,61514,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:43,0,any,,7477476231987219477,0x0,Japan,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:14.037+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:16,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:16,112.145.59.201,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:16,183700,1,23815,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:46,0,any,,7477476231987231038,0x0,Korea Republic Of,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:16.872+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,140.234.80.41,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,198026,1,49487,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:50,0,any,,7477476231987261489,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.958+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:21,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:21,171.171.75.197,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:21,183286,1,13250,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:50,0,any,,7477476231987265909,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:21.523+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:16,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:16,39.102.170.193,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:16,49454,1,23485,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:46,0,any,,7477476231987231008,0x0,China,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:16.871+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:19,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:19,193.165.142.168,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:19,29716,1,58970,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987253465,0x0,Czech Republic,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.387+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,68.141.107.244,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,186971,1,23430,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:50,0,any,,7477476231987260898,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.945+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:14,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:14,160.238.126.106,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:14,150386,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:33,0,any,,7477476231987223071,0x0,Ukraine,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:14.535+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:25,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:25,82.54.94.132,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:25,189262,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:40,0,any,,7477476231987272213,0x0,Italy,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:25.671+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:16,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:16,17.89.160.10,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:16,58049,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:31,0,any,,7477476231987230365,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:16.857+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:19,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:19,157.230.94.50,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:19,20840,1,55306,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:48,0,any,,7477476231987244493,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:19.436+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:13,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:13,4.250.47.204,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:13,71493,1,2317,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:43,0,any,,7477476231987216589,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:13.940+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:15,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:15,110.214.185.47,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:15,104940,1,19068,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:45,0,any,,7477476231987227753,0x0,China,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:15.929+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:24,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:24,74.10.198.111,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:24,74202,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:40,0,any,,7477476231987270336,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:24.651+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,103.107.132.161,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,68103,1,18787,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:50,0,any,,7477476231987259874,0x0,Bangladesh,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.883+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:17,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:17,101.166.113.60,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:17,57291,1,17115,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:47,0,any,,7477476231987236287,0x0,Australia,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:17.939+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:18,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:18,153.171.74.196,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:18,17303,1,54214,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:48,0,any,,7477476231987243686,0x0,Japan,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:19.363+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:19,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:19,75.165.214.68,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:19,158684,1,49371,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987252283,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.360+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:14,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:14,42.114.69.45,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:14,114160,1,63361,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:43,0,any,,7477476231987222288,0x0,Viet Nam,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:14.502+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:19,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:19,4.184.10.63,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:19,77286,1,15541,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987250209,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:19.875+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:13,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:13,10.185.114.20,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:13,92743,1,60473,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:43,0,any,,7477476231987220025,0x0,10.0.0.0-10.255.255.255,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:14.367+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:16,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:16,196.250.169.231,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:16,71374,1,27150,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:46,0,any,,7477476231987231946,0x0,Unknown,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:16.945+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,205.99.109.107,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,5442,1,58327,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987257432,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.542+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:19,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:19,153.220.217.167,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:19,177227,1,15432,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987250211,0x0,Japan,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:19.875+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:27,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:27,55.4.218.225,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:27,129385,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:41,0,any,,7477476231987274109,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:27.658+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,50.227.229.110,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,37520,1,14841,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987256133,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.512+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:24,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:24,65.171.92.87,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:24,12271,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:40,0,any,,7477476231987270885,0x0,United States,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:24.666+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,95.232.135.147,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,138612,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:33,0,any,,7477476231987258368,0x0,Italy,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.628+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,222.166.4.63,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,15220,1,53017,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:50,0,any,,7477476231987262824,0x0,Hong Kong,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:21.020+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:18,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:18,144.16.50.167,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:18,104393,1,55436,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:47,0,any,,7477476231987237707,0x0,India,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:18.431+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:20,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:20,119.22.77.66,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:20,146667,1,0,0,0,0,0x100019,icmp,allow,60,60,0,1,2025/03/03 14:09:33,0,any,,7477476231987258217,0x0,China,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.624+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 14:10:17,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:17,126.237.143.218,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:17,16723,1,49923,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:47,0,any,,7477476231987237051,0x0,Japan,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:17.957+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
1,2025/03/03 14:10:19,21201168048,TRAFFIC,end,2562,2025/03/03 14:10:19,52.214.201.3,192.168.10.12,,,untrunt to trust,,,dns-base,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 14:10:19,189760,1,55108,53,0,0,0x19,udp,allow,60,60,0,1,2025/03/03 14:09:49,0,any,,7477476231987252993,0x0,Ireland,192.168.0.0-192.168.255.255,,1,0,aged-out,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T14:10:20.377+07:00,,,infrastructure,networking,network-protocol,3,"used-by-malware,has-known-vulnerability,pervasive-use",dns,dns-base,no,no,0
