Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,Unnamed: 38,Sequence Number,Action Flags,Source Country,Destination Country,Unnamed: 43,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded
1,2025/03/03 13:40:01,21201168048,TRAFFIC,start,2562,2025/03/03 13:40:01,192.168.11.36,192.168.10.12,,,untrunt to trust,,,ping,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:40:01,12820,65536,0,0,2048,0,0x100000,icmp,allow,3932160,3932160,0,65536,2025/03/03 13:39:52,0,any,,7477469115225997312,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,65536,0,,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:40:01.493+07:00,,,internet-utility,general-internet,network-protocol,2,"has-known-vulnerability,tunnel-other-application,pervasive-use",,untunneled,no,no,0
1,2025/03/03 13:32:41,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:41,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:41,156686,1,26983,80,0,0,0x1b,tcp,allow,25920,12960,12960,432,2025/03/03 13:29:57,159,any,,7477466731519203990,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,216,216,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:42.508+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:40,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:40,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:40,125493,1,43042,80,0,0,0x1b,tcp,allow,25800,12900,12900,430,2025/03/03 13:29:58,157,any,,7477466731519158978,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,215,215,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:40.879+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:40,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:40,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:40,69201,1,46930,80,0,0,0x1b,tcp,allow,25800,12900,12900,430,2025/03/03 13:29:58,157,any,,7477466731519161100,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,215,215,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:41.028+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:40,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:40,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:40,187365,1,62064,80,0,0,0x1b,tcp,allow,25800,12900,12900,430,2025/03/03 13:29:58,157,any,,7477466731519166617,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,215,215,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:41.521+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:40,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:40,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:40,85427,1,61896,80,0,0,0x1b,tcp,allow,25800,12900,12900,430,2025/03/03 13:29:58,157,any,,7477466731519166680,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,215,215,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:41.523+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:41,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:41,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:41,25374,1,23368,80,0,0,0x1b,tcp,allow,25920,12960,12960,432,2025/03/03 13:29:57,159,any,,7477466731519211478,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,216,216,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:42.722+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:39,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:39,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:39,91717,1,60548,80,0,0,0x1b,tcp,allow,25800,12900,12900,430,2025/03/03 13:29:58,157,any,,7477466731519157943,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,215,215,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:40.620+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:40,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:40,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:40,68568,1,43249,80,0,0,0x1b,tcp,allow,25800,12900,12900,430,2025/03/03 13:29:58,157,any,,7477466731519186658,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,215,215,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:42.014+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
1,2025/03/03 13:32:41,21201168048,TRAFFIC,end,2562,2025/03/03 13:32:41,192.168.11.36,192.168.10.12,,,untrunt to trust,,,incomplete,vsys1,untrust,trust,ethernet1/4,ethernet1/3,,2025/03/03 13:32:41,60040,1,21044,80,0,0,0x1b,tcp,allow,25920,12960,12960,432,2025/03/03 13:29:57,159,any,,7477466731519199716,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,,216,216,tcp-rst-from-server,0,0,0,0,,PA-440,from-policy,,,0,,0,,,0,0,0,0,2b55c61c-7fd6-490b-9c51-54b27dcd5ed2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-03T13:32:42.350+07:00,,,unknown,unknown,unknown,1,,,incomplete,no,no,0
