age-accel-en,age-accel-thresh,age-accel-tsf,age-scan-ssf,age-scan-thresh,age-scan-tmo,cps,dis-def,dis-sctp,dis-tcp,dis-udp,hw-offload,hw-udp-offload,icmp-unreachable-rate,ipv6-fw,kbps,max-pending-mcast,num-active,num-bcast,num-gtpc,num-gtpu-active,num-gtpu-pending,num-http2-5gc,num-icmp,num-imsi,num-installed,num-max,num-mcast,num-pfcpc,num-predict,num-sctp-assoc,num-sctp-sess,num-tcp,num-udp,oor-action,pps,run-tc,strict-checksum,sw-cutthrough,tcp-cong-ctrl,tcp-diff-syn-rej,tcp-no-refresh-fin-rst,tcp-nonsyn-rej,tcp-reject-siw-enable,tcp-reject-siw-thresh,tcp-strict-rst,tmo-5gcdelete,tmo-cp,tmo-def,tmo-icmp,tmo-sctp,tmo-sctpcookie,tmo-sctpinit,tmo-sctpshutdown,tmo-tcp,tmo-tcp-delayed-ack,tmo-tcp-unverif-rst,tmo-tcphalfclosed,tmo-tcphandshake,tmo-tcpinit,tmo-tcptimewait,tmo-udp,tunnel-accel,vardata-rate,dp
True,80,2,8,80,10,5894,60,60,90,60,False,False,200,True,213609,0,198976,0,0,0,0,0,0,0,2087956749,199998,0,0,0,0,0,31204,167772,drop,71053,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12392,60,60,90,60,False,False,200,True,213184,0,198976,0,0,0,0,0,0,0,2087959758,199998,0,0,0,0,0,32703,166273,drop,70919,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,8810,60,60,90,60,False,False,200,True,213288,0,198976,0,0,0,0,0,0,0,2087966587,199998,0,0,0,0,0,29479,169497,drop,70933,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12410,60,60,90,60,False,False,200,True,211567,0,198976,0,0,0,0,0,0,0,2087971661,199998,0,0,0,0,0,31985,166991,drop,70456,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11275,60,60,90,60,False,False,200,True,212236,0,198976,0,0,0,0,0,0,0,2087978279,199998,0,0,0,0,0,28630,170346,drop,70633,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12650,60,60,90,60,False,False,200,True,212678,0,198976,0,0,0,0,0,0,0,2087984781,199998,0,0,0,0,0,30569,168407,drop,70762,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,13755,60,60,90,60,False,False,200,True,211545,0,198976,0,0,0,0,0,0,0,2087991606,199998,0,0,0,0,0,27158,171818,drop,70295,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12894,60,60,90,60,False,False,200,True,214162,0,198976,0,0,0,0,0,0,0,2087995943,199998,0,0,0,0,0,28257,170719,drop,71307,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9439,60,60,90,60,False,False,200,True,214507,0,198976,0,0,0,0,0,0,0,2088002557,199998,0,0,0,0,0,26869,172107,drop,71384,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9272,60,60,90,60,False,False,200,True,211990,0,198976,0,0,0,0,0,0,0,2088003366,199998,0,0,0,0,0,27286,171690,drop,70512,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,5761,60,60,90,60,False,False,200,True,211811,0,198976,0,0,0,0,0,0,0,2088009775,199998,0,0,0,0,0,25953,173023,drop,70321,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,8890,60,60,90,60,False,False,200,True,213687,0,198976,0,0,0,0,0,0,0,2088010985,199998,0,0,0,0,0,26543,172433,drop,71040,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,6448,60,60,90,60,False,False,200,True,213718,0,198976,0,0,0,0,0,0,0,2088017195,199998,0,0,0,0,0,24477,174499,drop,71093,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9123,60,60,90,60,False,False,200,True,213753,0,198976,0,0,0,0,0,0,0,2088019491,199998,0,0,0,0,0,25610,173366,drop,71092,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,7710,60,60,90,60,False,False,200,True,212577,0,198976,0,0,0,0,0,0,0,2088025509,199998,0,0,0,0,0,22706,176270,drop,70642,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10221,60,60,90,60,False,False,200,True,212712,0,198976,0,0,0,0,0,0,0,2088029577,199998,0,0,0,0,0,24537,174439,drop,70741,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9674,60,60,90,60,False,False,200,True,208977,0,198976,0,0,0,0,0,0,0,2088035409,199998,0,0,0,0,0,21615,177361,drop,69427,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10958,60,60,90,60,False,False,200,True,214516,0,198976,0,0,0,0,0,0,0,2088040277,199998,0,0,0,0,0,23374,175602,drop,71357,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10443,60,60,90,60,False,False,200,True,213885,0,198976,0,0,0,0,0,0,0,2088045928,199998,0,0,0,0,0,21519,177457,drop,71118,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9860,60,60,90,60,False,False,200,True,212565,0,198976,0,0,0,0,0,0,0,2088048638,199998,0,0,0,0,0,22885,176091,drop,70708,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,6916,60,60,90,60,False,False,200,True,212599,0,198976,0,0,0,0,0,0,0,2088054113,199998,0,0,0,0,0,21925,177051,drop,70671,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,8327,60,60,90,60,False,False,200,True,214714,0,198976,0,0,0,0,0,0,0,2088056167,199998,0,0,0,0,0,22954,176022,drop,71404,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,6575,60,60,90,60,False,False,200,True,213112,0,198976,0,0,0,0,0,0,0,2088061472,199998,0,0,0,0,0,21749,177227,drop,70992,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,8563,60,60,90,60,False,False,200,True,212789,0,198976,0,0,0,0,0,0,0,2088064113,199998,0,0,0,0,0,23137,175839,drop,70862,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,7287,60,60,90,60,False,False,200,True,210740,0,198976,0,0,0,0,0,0,0,2088069254,199998,0,0,0,0,0,21268,177708,drop,69957,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9016,60,60,90,60,False,False,200,True,214027,0,198976,0,0,0,0,0,0,0,2088073422,199998,0,0,0,0,0,23372,175604,drop,71130,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9669,60,60,90,60,False,False,200,True,212882,0,198976,0,0,0,0,0,0,0,2088078403,199998,0,0,0,0,0,20990,177986,drop,70692,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9663,60,60,90,60,False,False,200,True,213218,0,198976,0,0,0,0,0,0,0,2088084214,199998,0,0,0,0,0,23551,175425,drop,70883,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11535,60,60,90,60,False,False,200,True,214144,0,197785,0,0,0,0,0,0,0,2088089459,199998,0,0,0,0,0,21426,176355,drop,71188,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10864,60,60,90,60,False,False,200,True,214091,0,198976,0,0,0,0,0,0,0,2088097035,199998,0,0,0,0,0,23679,175297,drop,71213,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11008,60,60,90,60,False,False,200,True,212476,0,198961,0,0,0,0,0,0,0,2088102529,199998,0,0,0,0,0,24031,174926,drop,70648,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10020,60,60,90,60,False,False,200,True,213170,0,197753,0,0,0,0,0,0,0,2088107981,199998,0,0,0,0,0,24312,173442,drop,70929,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10835,60,60,90,60,False,False,200,True,213663,0,198923,0,0,0,0,0,0,0,2088115044,199998,0,0,0,0,0,26458,172465,drop,70972,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,13943,60,60,90,60,False,False,200,True,212577,0,198976,0,0,0,0,0,0,0,2088123506,199998,0,0,0,0,0,26473,172503,drop,70823,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11228,60,60,90,60,False,False,200,True,213509,0,198976,0,0,0,0,0,0,0,2088128566,199998,0,0,0,0,0,29031,169945,drop,71038,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10283,60,60,90,60,False,False,200,True,207480,0,198976,0,0,0,0,0,0,0,2088134172,199998,0,0,0,0,0,26958,172018,drop,69359,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10034,60,60,90,60,False,False,200,True,212546,0,198976,0,0,0,0,0,0,0,2088139184,199998,0,0,0,0,0,29428,169548,drop,70795,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11280,60,60,90,60,False,False,200,True,212974,0,198976,0,0,0,0,0,0,0,2088144943,199998,0,0,0,0,0,26729,172247,drop,70913,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11299,60,60,90,60,False,False,200,True,213323,0,198976,0,0,0,0,0,0,0,2088150736,199998,0,0,0,0,0,29534,169442,drop,71028,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11447,60,60,90,60,False,False,200,True,211411,0,198976,0,0,0,0,0,0,0,2088156664,199998,0,0,0,0,0,27173,171803,drop,70379,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12424,60,60,90,60,False,False,200,True,211759,0,198976,0,0,0,0,0,0,0,2088162871,199998,0,0,0,0,0,30250,168726,drop,70450,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11946,60,60,90,60,False,False,200,True,213060,0,198976,0,0,0,0,0,0,0,2088168984,199998,0,0,0,0,0,27912,171064,drop,70916,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12317,60,60,90,60,False,False,200,True,213336,0,198976,0,0,0,0,0,0,0,2088175903,199998,0,0,0,0,0,31296,167680,drop,71004,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,14099,60,60,90,60,False,False,200,True,211021,0,198976,0,0,0,0,0,0,0,2088182396,199998,0,0,0,0,0,28494,170482,drop,70430,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,13480,60,60,90,60,False,False,200,True,213707,0,198976,0,0,0,0,0,0,0,2088191719,199998,0,0,0,0,0,33200,165776,drop,71043,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,18496,60,60,90,60,False,False,200,True,211744,0,198976,0,0,0,0,0,0,0,2088198616,199998,0,0,0,0,0,31549,167427,drop,70549,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12886,60,60,90,60,False,False,200,True,214211,0,198065,0,0,0,0,0,0,0,2088203116,199998,0,0,0,0,0,33087,164976,drop,71182,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9358,60,60,90,60,False,False,200,True,212539,0,198976,0,0,0,0,0,0,0,2088211043,199998,0,0,0,0,0,32192,166784,drop,70678,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9374,60,60,90,60,False,False,200,True,213466,0,198847,0,0,0,0,0,0,0,2088218122,199998,0,0,0,0,0,31512,167331,drop,71122,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12887,60,60,90,60,False,False,200,True,210305,0,198976,0,0,0,0,0,0,0,2088225695,199998,0,0,0,0,0,33296,165680,drop,69813,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10735,60,60,90,60,False,False,200,True,213281,0,198976,0,0,0,0,0,0,0,2088231970,199998,0,0,0,0,0,30323,168653,drop,70997,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,13090,60,60,90,60,False,False,200,True,213748,0,198976,0,0,0,0,0,0,0,2088238531,199998,0,0,0,0,0,33548,165428,drop,71149,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12916,60,60,90,60,False,False,200,True,212032,0,198976,0,0,0,0,0,0,0,2088245013,199998,0,0,0,0,0,30379,168597,drop,70406,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,14092,60,60,90,60,False,False,200,True,206205,0,198976,0,0,0,0,0,0,0,2088253340,199998,0,0,0,0,0,34023,164953,drop,68445,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,15833,60,60,90,60,False,False,200,True,215532,0,198976,0,0,0,0,0,0,0,2088260226,199998,0,0,0,0,0,30643,168333,drop,71636,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,14126,60,60,90,60,False,False,200,True,210976,0,198976,0,0,0,0,0,0,0,2088268800,199998,0,0,0,0,0,34107,164869,drop,70100,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,17152,60,60,90,60,False,False,200,True,216382,0,198976,0,0,0,0,0,0,0,2088275887,199998,0,0,0,0,0,32219,166757,drop,71908,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11334,60,60,90,60,False,False,200,True,211877,0,198976,0,0,0,0,0,0,0,2088278928,199998,0,0,0,0,0,33723,165253,drop,70569,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10865,60,60,90,60,False,False,200,True,212595,0,198976,0,0,0,0,0,0,0,2088289034,199998,0,0,0,0,0,33240,165736,drop,70717,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11961,60,60,90,60,False,False,200,True,213310,0,198976,0,0,0,0,0,0,0,2088300155,199998,0,0,0,0,0,32933,166043,drop,70922,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10445,60,60,90,60,False,False,200,True,211853,0,198976,0,0,0,0,0,0,0,2088306602,199998,0,0,0,0,0,29686,169290,drop,70460,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12796,60,60,90,60,False,False,200,True,211288,0,197805,0,0,0,0,0,0,0,2088314372,199998,0,0,0,0,0,30736,167070,drop,70397,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,12329,60,60,90,60,False,False,200,True,212782,0,197635,0,0,0,0,0,0,0,2088325764,199998,0,0,0,0,0,31266,166370,drop,70674,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,15174,60,60,90,60,False,False,200,True,213899,0,198976,0,0,0,0,0,0,0,2088333738,199998,0,0,0,0,0,28798,170178,drop,71226,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,13124,60,60,90,60,False,False,200,True,214369,0,198976,0,0,0,0,0,0,0,2088338821,199998,0,0,0,0,0,30832,168144,drop,71353,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11078,60,60,90,60,False,False,200,True,214248,0,198976,0,0,0,0,0,0,0,2088345476,199998,0,0,0,0,0,29215,169761,drop,71337,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9586,60,60,90,60,False,False,200,True,213503,0,197552,0,0,0,0,0,0,0,2088347563,199998,0,0,0,0,0,29260,168289,drop,71080,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,7432,60,60,90,60,False,False,200,True,211974,0,198976,0,0,0,0,0,0,0,2088353807,199998,0,0,0,0,0,28127,170849,drop,70508,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,9872,60,60,90,60,False,False,200,True,212883,0,198976,0,0,0,0,0,0,0,2088356466,199998,0,0,0,0,0,29471,169505,drop,70749,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,8297,60,60,90,60,False,False,200,True,213096,0,198976,0,0,0,0,0,0,0,2088362715,199998,0,0,0,0,0,26918,172058,drop,70829,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10191,60,60,90,60,False,False,200,True,212169,0,197916,0,0,0,0,0,0,0,2088369446,199998,0,0,0,0,0,26380,171533,drop,70497,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11495,60,60,90,60,False,False,200,True,213352,0,198540,0,0,0,0,0,0,0,2088378058,199998,0,0,0,0,0,27958,170582,drop,70866,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11938,60,60,90,60,False,False,200,True,213668,0,198976,0,0,0,0,0,0,0,2088384527,199998,0,0,0,0,0,25258,173718,drop,71053,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11692,60,60,90,60,False,False,200,True,213314,0,198976,0,0,0,0,0,0,0,2088390194,199998,0,0,0,0,0,27355,171621,drop,70903,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,11617,60,60,90,60,False,False,200,True,213099,0,198976,0,0,0,0,0,0,0,2088396217,199998,0,0,0,0,0,25272,173704,drop,70831,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
True,80,2,8,80,10,10710,60,60,90,60,False,False,200,True,212144,0,198976,0,0,0,0,0,0,0,2088399162,199998,0,0,0,0,0,26736,172240,drop,70546,True,True,True,3,True,False,True,False,4,True,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,True,10485760,*.dp0
