cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps
8,217,5,0,5,0,66
4,18,7,0,7,0,20
4,18,9,0,9,0,20
6,27,10,0,10,0,30
4,18,12,0,12,0,20
6,30,14,0,14,0,34
6,30,16,0,16,0,34
4,18,18,0,18,0,20
6,27,19,0,19,0,30
6,27,21,0,21,0,30
4,18,23,0,23,0,20
6,27,24,0,24,0,30
6,27,26,0,26,0,30
4,18,29,0,29,0,20
8,219,31,0,31,0,64
4,21,32,0,32,0,26
4,21,34,0,34,0,26
6,27,36,0,36,0,30
4,19,38,0,38,0,22
4,19,39,0,39,0,22
6,29,41,0,41,0,34
4,18,43,0,43,0,20
4,18,45,0,45,0,20
6,27,46,0,46,0,30
4,18,48,0,48,0,20
6,27,50,0,50,0,30
6,27,52,0,52,0,30
4,18,53,0,53,0,20
8,219,56,0,56,0,64
8,219,58,0,58,0,64
4,21,60,0,60,0,26
6,27,61,0,61,0,30
6,27,63,0,63,0,30
4,18,65,0,65,0,20
6,29,67,0,67,0,34
4,18,68,0,68,0,20
4,18,70,0,70,0,20
6,27,72,0,72,0,30
4,18,74,0,74,0,20
4,18,75,0,75,0,20
6,27,77,0,77,0,30
4,18,79,0,79,0,20
4,18,82,0,82,0,20
8,36,82,0,82,0,40
4,204,84,0,84,0,50
6,27,86,0,86,0,30
6,27,88,0,88,0,30
4,18,89,0,89,0,20
6,29,91,0,91,0,34
6,29,93,0,93,0,34
4,18,95,0,95,0,20
6,27,96,0,96,0,30
4,18,98,0,98,0,20
4,18,100,0,100,0,20
6,27,102,0,102,0,30
4,18,103,0,103,0,20
4,18,106,0,106,0,20
8,36,107,0,107,0,40
4,41,109,0,109,0,36
4,41,110,0,110,0,36
6,254,112,0,112,0,94
4,46,114,0,114,0,46
6,59,116,0,116,0,62
6,59,117,0,117,0,62
4,57,119,0,119,0,52
6,56,121,0,121,0,58
6,56,123,0,123,0,58
4,57,125,0,125,0,52
4,45,126,0,126,0,44
6,68,128,0,128,0,66
6,68,131,0,131,0,66
6,48,131,0,131,0,50
6,261,133,0,133,0,102
6,261,135,0,135,0,102
4,45,137,0,137,0,44
6,68,138,0,138,0,66
6,68,140,0,140,0,66
4,48,142,0,142,0,48
6,68,144,0,144,0,66
4,45,146,0,146,0,44
4,45,147,0,147,0,44
6,68,149,0,149,0,66
4,45,151,0,151,0,44
4,45,153,0,153,0,44
6,70,154,0,154,0,70
6,305,156,0,156,0,456
6,305,158,0,158,0,456
6,232,159,0,159,0,86
4,78,161,0,161,0,64
4,78,163,0,163,0,64
6,74,165,0,165,0,78
4,48,166,0,166,0,48
6,56,168,0,168,0,58
6,56,170,0,170,0,58
4,57,171,0,171,0,52
6,67,173,0,173,0,64
6,67,175,0,175,0,64
4,46,177,0,177,0,46
6,31,178,0,178,0,38
6,31,181,0,181,0,38
6,72,183,0,183,0,66
6,224,185,0,185,0,74
4,94,184,0,184,0,80
4,94,182,0,182,0,80
6,58,184,0,184,0,62
4,60,184,0,184,0,56
4,60,183,0,183,0,56
6,56,184,0,184,0,58
4,57,181,0,181,0,52
6,56,183,0,183,0,58
6,56,185,0,185,0,58
4,57,181,0,181,0,52
6,56,183,0,183,0,58
6,56,186,0,186,0,58
6,48,181,0,181,0,50
6,221,183,0,183,0,68
6,221,185,0,185,0,68
4,41,182,0,182,0,36
6,45,183,0,183,0,50
4,120,183,0,183,0,100
4,120,182,0,182,0,100
6,62,184,0,184,0,70
4,57,185,0,185,0,52
4,57,182,0,182,0,52
6,56,184,0,184,0,58
4,57,184,0,184,0,52
4,57,181,0,181,0,52
6,56,183,0,183,0,58
6,60,182,0,182,0,58
6,249,184,0,184,0,92
6,249,185,0,185,0,92
4,57,181,0,181,0,52
6,56,183,0,183,0,58
6,56,185,0,185,0,58
4,59,181,0,181,0,56
6,56,183,0,183,0,58
6,56,185,0,185,0,58
4,57,182,0,182,0,52
6,56,183,0,183,0,58
4,57,184,0,184,0,52
4,57,183,0,183,0,52
4,45,185,0,185,0,44
8,71,184,0,184,0,72
4,238,184,0,184,0,78
4,238,186,0,186,0,78
6,68,181,0,181,0,66
4,47,183,0,183,0,48
4,47,184,0,184,0,48
6,68,181,0,181,0,66
4,45,183,0,183,0,44
4,45,185,0,185,0,44
6,68,181,0,181,0,66
4,45,183,0,183,0,44
4,45,185,0,185,0,44
6,70,182,0,182,0,70
4,43,183,0,183,0,40
8,261,185,0,185,0,100
8,261,184,0,184,0,100
4,48,186,0,186,0,50
6,68,184,0,184,0,66
6,68,186,0,186,0,66
6,72,181,0,181,0,74
4,43,184,0,184,0,40
6,68,182,0,182,0,66
4,45,184,0,184,0,44
4,45,185,0,185,0,44
6,68,183,0,183,0,66
4,45,184,0,184,0,44
8,512,182,0,182,0,508
4,28,183,0,183,0,38
4,28,185,0,185,0,38
6,106,182,0,182,0,96
4,46,184,0,184,0,46
4,46,185,0,185,0,46
6,69,182,0,182,0,68
4,46,184,0,184,0,46
4,46,186,0,186,0,46
6,67,182,0,182,0,64
4,46,184,0,184,0,46
6,56,185,0,185,0,58
6,56,183,0,183,0,58
4,57,184,0,184,0,52
8,249,183,0,183,0,92
8,249,183,0,183,0,92
4,60,185,0,185,0,58
6,67,180,0,180,0,64
4,46,182,0,182,0,46
4,46,184,0,184,0,46
6,59,182,0,182,0,62
4,57,184,0,184,0,52
4,57,185,0,185,0,52
6,56,182,0,182,0,58
4,57,184,0,184,0,52
4,57,186,0,186,0,52
6,56,182,0,182,0,58
4,56,184,0,184,0,50
