cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps,label
3698,626555,192004,65495,60973,65536,157714,1
0,6820,81,0,52,29,842,0
2276,1054863,71496,19184,1020,51288,100018,2
3226,1072669,86240,24214,4114,57912,101176,2
7632,691869,196346,65523,65287,65536,149952,1
0,11450,53,0,30,23,1380,0
0,217269,57,0,34,23,20208,0
4,11766,57,0,29,28,1446,0
0,12359,61,0,30,31,1464,0
6425,626218,190512,65536,59440,65536,160088,1
3996,1117569,90346,28704,4836,56806,106230,2
0,246272,54,0,29,25,22842,0
3186,1082979,76600,22557,2107,51936,102984,2
3042,1079076,68274,22076,2001,44197,102340,2
472,733871,195324,65411,64377,65536,156054,1
3572,1110562,74918,25879,3183,45856,105708,2
4204,1094504,82884,26229,4201,52454,104196,2
0,12141,62,0,40,22,1374,0
0,10164,60,0,32,28,1242,0
0,736481,195579,65455,64588,65536,150626,1
764,747178,196550,65536,65478,65536,160320,1
3654,1102368,80768,33754,3332,43683,105306,2
0,10053,73,0,44,29,1186,0
1486,744876,195592,65536,64520,65536,151380,1
0,12131,50,0,31,19,1584,0
5772,1222300,75071,26772,2129,46170,118900,2
8678,672132,196027,65348,65143,65536,157608,1
4064,644483,194288,65536,63216,65536,160274,1
4068,1110600,63550,18878,1790,42882,106036,2
0,12432,53,0,33,20,1612,0
4002,1101758,68959,23918,1864,43177,105338,2
5558,723432,194743,65533,63674,65536,158316,1
2734,600477,193917,65248,63133,65536,153600,1
8548,553619,191881,65504,60841,65536,154828,1
0,749825,194700,65536,63628,65536,151766,1
8,7131,134,0,83,51,990,0
372,743726,195475,65535,64404,65536,150796,1
12358,591919,185618,65494,54588,65536,157475,1
3604,1102805,77590,25123,2357,50110,105218,2
2,12634,58,0,32,26,1632,0
12171,600348,186309,65228,55545,65536,155046,1
0,117321,57,0,34,23,11062,0
7602,639464,194286,65468,63282,65536,161448,1
0,14333,65,0,41,24,1820,0
0,12256,57,0,30,27,1590,0
7790,1208516,80613,27675,4073,48865,117051,2
3786,674164,196557,65536,65485,65536,146980,1
1570,753942,192973,65536,61901,65536,159560,1
0,12417,51,0,33,18,1876,0
4816,1158601,85220,24601,3792,56827,111612,2
3210,1097600,81785,29517,3573,48695,104922,2
0,11286,141,0,93,48,1468,0
4253,1113159,77079,25376,3321,48382,106497,2
3682,1104641,82556,29228,3500,49828,105152,2
4866,1113677,82632,24161,3381,55090,106218,2
6178,1171821,79325,28088,3500,47737,112876,2
0,11901,100,0,71,29,1424,0
3098,1085726,70364,22101,2276,45987,102840,2
7663,561928,187698,65421,56742,65536,142459,1
182,750319,196575,65532,65507,65536,152448,1
0,239220,141,0,85,56,22230,0
5888,1203557,89464,25580,4135,59749,116222,2
866,730615,192950,65508,61906,65536,157280,1
0,9370,50,0,32,18,1136,0
5348,531302,187347,65536,56276,65536,147964,1
3308,1106171,78857,22393,2032,54432,105432,2
10472,738127,189991,65536,58919,65536,168935,1
48,732021,196366,65518,65312,65536,149640,1
5270,1178165,84248,26503,3973,53772,113150,2
4,10869,55,0,29,26,1430,0
2,13211,73,0,43,30,1606,0
0,750746,195452,65517,64399,65536,152692,1
4354,1141516,80755,23224,2400,55131,109394,2
0,8503,65,0,31,34,1100,0
0,10090,62,0,32,30,1190,0
5933,1191453,67967,22692,1513,43762,115354,2
3830,1063758,82881,23193,3765,55924,100696,2
12894,639006,189816,64959,59321,65536,150912,1
0,13253,50,0,28,22,1582,0
12753,609272,191118,65525,60057,65536,153296,1
0,10851,60,0,32,28,1346,0
0,13724,75,0,44,31,1604,0
4150,1130231,91797,30263,4833,56701,108552,2
2,11591,60,0,37,23,1526,0
5468,1145245,85627,25905,4514,55208,109988,2
5388,1134767,84452,24568,4130,55754,108658,2
4044,1117830,86625,26583,3650,56392,106556,2
6420,768736,194623,65152,63935,65536,163252,1
5360,733890,196500,65536,65428,65536,165730,1
6010,777809,192117,65086,61495,65536,165673,1
16,755758,195520,65536,64448,65536,159810,1
5647,1180366,86327,27826,4586,53916,113899,2
5858,742303,195887,65356,64995,65536,165856,1
4080,1111564,69652,24372,2057,43223,106034,2
5234,1162006,85882,25673,3838,56371,111548,2
0,15852,45,0,28,17,2008,0
4460,1108935,70079,23761,2672,43646,105722,2
0,13141,81,0,52,29,1486,0
10959,542779,190662,65324,59802,65536,145147,1
1748,762021,194005,65536,62933,65536,168168,1
2,14112,61,0,32,29,2144,0
3128,744536,195663,65536,64591,65536,160840,1
9114,563709,194418,65403,63479,65536,156600,1
4390,1125621,79681,26337,3254,50090,108526,2
2,8224,59,0,30,29,1018,0
3076,1091772,84055,25092,3241,55722,103324,2
0,7855,55,0,30,25,944,0
0,13619,51,0,30,21,1588,0
5212,1165140,87505,28470,3787,55248,111876,2
0,13016,63,0,41,22,1648,0
3024,1055792,72187,20552,1884,49751,99518,2
8180,614303,192413,65089,61788,65536,138714,1
0,8283,134,0,83,51,978,0
0,210726,65,0,39,26,19698,0
4450,1129213,73396,19832,2458,51106,107744,2
4826,1135577,72950,21887,2097,48966,108602,2
2664,748350,196585,65536,65513,65536,154014,1
3402,1088834,73062,22739,4068,46255,102926,2
102,645304,195701,65527,64638,65536,152734,1
4,14488,60,0,32,28,2130,0
2350,735420,196469,65536,65397,65536,152116,1
3226,751591,195767,65412,64820,65536,152986,1
940,665195,193386,65536,62314,65536,160060,1
6775,627015,195389,65529,64324,65536,157507,1
4177,1117929,82475,26661,3998,51816,106548,2
1224,668503,192285,65535,61215,65536,159872,1
5270,1165123,87484,27406,3300,56778,112330,2
448,747510,196065,65518,65011,65536,159192,1
9537,490439,187417,65400,56481,65536,149128,1
8,12465,62,0,42,20,1744,0
6040,744747,193758,65437,62785,65536,165270,1
2,11276,59,0,38,21,1310,0
4674,1149974,77054,27660,3040,46354,110902,2
3350,1093766,79201,22709,2917,53575,104390,2
0,11344,63,0,43,20,1312,0
646,542595,191136,65483,60117,65536,142032,1
0,6515,53,0,30,23,848,0
2,12495,100,0,59,41,1456,0
0,12893,61,0,32,29,1896,0
6310,564650,189708,65389,58783,65536,146002,1
8906,746369,196568,65531,65501,65536,165872,1
0,11249,59,0,39,20,1346,0
9222,548084,193376,65433,62407,65536,146142,1
3874,1131399,86318,26140,3844,56334,107956,2
3374,1107376,84914,25185,3598,56131,105484,2
6936,1220929,79205,28701,4261,46243,119804,2
0,207339,96,0,66,30,19824,0
0,9880,65,0,39,26,1274,0
0,15570,60,0,33,27,1818,0
3386,1102341,69111,23856,2114,43141,105422,2
102,691218,193756,65525,62695,65536,145964,1
0,9307,50,0,31,19,1266,0
4498,567347,194908,65536,63836,65536,154972,1
4332,1149662,82292,24979,3512,53801,110214,2
3472,1124892,82818,23915,2608,56295,107632,2
4356,738137,193040,65536,61968,65536,161808,1
3000,1107579,81375,25658,2452,53265,106108,2
8676,647294,190018,65505,58977,65536,147686,1
11269,576055,185377,64882,54959,65536,160853,1
0,16477,58,0,30,28,2024,0
0,116122,66,0,44,22,11038,0
3878,1118930,70292,23608,2227,44457,107072,2
0,7176,172,0,97,75,950,0
896,571941,192660,65529,61595,65536,148120,1
2682,1094582,71615,26981,2037,42597,104580,2
5686,719637,196302,65536,65230,65536,152350,1
0,13541,53,0,28,25,1612,0
4248,1128060,88398,33623,3226,51549,108056,2
0,208828,181,0,101,80,19436,0
0,10336,67,0,39,28,1236,0
2,239105,62,0,37,25,22424,0
0,745739,196418,65517,65365,65536,152602,1
6292,662545,194368,65504,63328,65536,163732,1
9947,567033,191354,65536,60282,65536,158103,1
0,13161,64,0,41,23,1562,0
5868,1245565,89310,32009,3919,53382,121716,2
3850,1154899,88401,32788,3685,51928,111472,2
0,214596,63,0,43,20,20034,0
0,10220,61,0,39,22,1280,0
8148,557079,191896,65439,60921,65536,154390,1
0,7140,96,0,67,29,946,0
11508,561392,187214,65495,56183,65536,150716,1
0,15665,57,0,34,23,1858,0
0,14479,84,0,54,30,1976,0
8,221638,60,0,31,29,20650,0
3974,549092,192943,65532,61875,65536,149232,1
762,749997,196420,65536,65348,65536,152428,1
876,643778,196474,65536,65402,65536,157838,1
0,8583,53,0,30,23,1216,0
0,14436,51,0,33,18,1700,0
210,743807,195709,65534,64639,65536,158570,1
5080,1167799,83285,29662,3985,49638,112616,2
8,8340,67,0,40,27,1126,0
3914,741868,195511,65398,64577,65536,161598,1
0,670327,195252,65532,64184,65536,144334,1
1088,748750,196291,65536,65219,65536,150010,1
0,188821,57,0,33,24,17720,0
2304,724974,196348,65515,65297,65536,150478,1
5278,1156287,71983,24312,2422,45249,112534,2
3676,1098199,76124,22072,3158,50894,104326,2
0,12352,53,0,32,21,1768,0
3778,1104660,83968,23162,3615,57191,104948,2
4610,1127842,83251,21662,3523,58066,107966,2
2490,1089249,86179,26752,3757,55670,103262,2
4,741039,194914,65536,63842,65536,151950,1
6034,1194381,87051,25652,4343,57057,115428,2
0,8242,154,0,95,59,996,0
0,216963,69,0,41,28,20330,0
5362,1174392,82721,25670,3659,53392,113398,2
48,743560,196539,65534,65469,65536,159212,1
3010,1084711,81758,24311,3465,53982,102216,2
3396,1109033,84564,28824,4199,51541,105054,2
3406,1092784,67900,22584,1699,43617,104194,2
3296,1076270,73650,22174,1922,49550,101904,2
3460,1092835,85421,28025,4122,53270,103720,2
0,214202,83,0,51,32,20384,0
0,11420,53,0,30,23,1402,0
12721,663001,190881,65523,59822,65536,162171,1
10,13012,57,0,40,17,1636,0
0,9821,72,0,43,29,1292,0
0,739942,196285,65536,65213,65536,158544,1
3028,1087431,74346,24463,2107,47776,103132,2
5806,551990,190260,65440,59284,65536,144076,1
4614,1135556,85055,28241,2737,54077,109298,2
4656,656410,193547,65536,62475,65536,161546,1
0,37930,81,0,52,29,3788,0
0,8918,76,0,49,27,1552,0
1480,714159,194287,65536,63215,65536,156712,1
4438,735190,195148,65488,64124,65536,153781,1
0,266652,49,0,30,19,24764,0
0,225669,106,0,75,31,21130,0
0,13734,53,0,30,23,1608,0
0,208728,63,0,43,20,19556,0
0,752159,194724,65536,63652,65536,150786,1
2,8643,157,0,95,62,1036,0
5214,1162361,84503,27120,5309,52074,111676,2
0,11857,66,0,41,25,1404,0
1734,750529,196574,65536,65502,65536,153074,1
4692,1143122,80891,27771,3425,49695,111056,2
7122,733015,196371,65513,65322,65536,166414,1
8,8997,118,0,75,43,1276,0
302,684440,194409,65536,63337,65536,143120,1
3796,1129665,91297,28784,4535,57978,108150,2
0,755470,196378,65536,65306,65536,159008,1
3928,1150900,82889,29712,3424,49753,111072,2
10774,523337,185185,65496,54153,65536,152766,1
0,5701,51,0,28,23,796,0
1434,738696,196505,65536,65433,65536,159606,1
2988,1076096,75109,27124,1719,46266,101980,2
5082,1272467,89346,34688,3680,50978,124598,2
8,8449,143,0,93,50,1226,0
4358,1120846,78600,22583,2338,53679,106440,2
7900,644111,193217,65393,62288,65536,147508,1
5589,572449,188552,65475,57541,65536,155959,1
3554,1101432,70296,23325,1549,45422,105102,2
3470,1081206,65881,17959,1961,45962,102138,2
3546,1101822,78551,22465,2594,53492,104566,2
0,9408,53,0,33,20,1192,0
1002,574019,191471,65535,60400,65536,152278,1
0,9418,100,0,57,43,1276,0
3004,1076077,64773,19388,2242,43143,102270,2
2702,584545,195112,65536,64040,65536,154816,1
5280,1155345,77035,23794,2176,51065,111608,2
9910,720407,192516,65393,61587,65536,160636,1
4350,1148137,76588,23211,2189,51188,110802,2
3672,1154477,83885,30646,3689,49551,110894,2
4496,1118271,86845,25657,4439,56749,106735,2
3826,1103794,69480,22370,1707,45403,105336,2
3432,1124999,91699,27737,5562,58400,108168,2
6630,644623,196508,65536,65436,65536,161694,1
416,703020,196314,65495,65283,65536,155238,1
0,17381,61,0,30,31,1934,0
10348,718702,194611,65533,63543,65536,146472,1
4364,1080879,70383,20282,2788,47313,102490,2
0,8495,54,0,32,22,1062,0
5704,1164207,83055,26851,4088,52116,112240,2
0,9525,63,0,41,22,1200,0
3190,1092339,75703,28131,2711,44859,104006,2
5324,1160405,74872,23326,3896,47650,111432,2
0,237222,62,0,37,25,22028,0
6,236237,53,0,30,23,22000,0
4668,1132231,68503,22099,1769,44635,108762,2
3412,698294,196578,65536,65506,65536,159946,1
1548,560881,196452,65532,65384,65536,143564,1
4082,1130338,69053,23883,2076,43094,109102,2
8,228223,60,0,41,19,21266,0
4510,741224,194103,65387,63180,65536,161818,1
0,14885,53,0,30,23,1706,0
3730,1108095,82555,25494,1596,55465,106036,2
0,232498,60,0,41,19,21830,0
2504,740243,196263,65536,65191,65536,152624,1
4456,1135790,84353,25484,3463,55406,108690,2
4030,1137763,88376,30938,2734,54701,109162,2
7559,650821,189484,65507,58441,65536,154521,1
0,8025,141,0,93,48,1018,0
5356,726105,191854,64354,61964,65536,152290,1
5664,1148063,67297,24098,1983,41216,111158,2
0,11332,49,0,31,18,1360,0
0,7098,88,0,61,27,856,0
10472,556243,187645,65310,56796,65536,149505,1
3895,1118626,82799,25080,2977,54742,106370,2
9348,539357,193727,65038,63153,65536,150884,1
0,8718,50,0,32,18,1092,0
5147,1168142,86115,26920,3265,55930,112396,2
4926,1139783,83935,28388,4479,51064,109524,2
0,10041,54,0,30,24,1188,0
0,10050,77,0,45,32,1462,0
0,8480,63,0,31,32,1048,0
6880,733898,196557,65533,65488,65536,162228,1
6938,728498,194440,65499,63406,65536,146070,1
0,9419,59,0,39,20,1158,0
0,9446,51,0,28,23,1190,0
3234,733937,196334,65441,65357,65536,159494,1
0,12892,77,0,45,32,1486,0
6144,680754,194885,64361,64989,65536,145134,1
6565,1186568,86825,24871,3586,58368,114402,2
10258,719703,194096,65524,63036,65536,165628,1
8,8882,163,0,96,67,1156,0
8,236716,140,0,91,49,22102,0
3372,1086740,64759,19052,2306,43401,103172,2
0,8725,71,0,42,29,1014,0
8,11177,68,0,44,24,1402,0
5482,1189169,90145,28759,4625,56761,114514,2
0,15576,67,0,40,27,2144,0
3990,1110002,79840,25294,3730,50816,105968,2
5376,1218144,92148,30435,4826,56887,117846,2
4562,510469,192871,65140,62195,65536,142688,1
0,14860,53,0,30,23,2140,0
0,15661,73,0,48,25,1776,0
6414,649854,195287,65443,64308,65536,161644,1
2922,1089369,71306,21869,2005,47432,103252,2
3488,1116452,84344,27224,3996,53124,105634,2
5019,1148805,87476,28574,4029,54873,109954,2
3516,743246,192888,61905,65447,65536,148666,1
2,15996,97,0,67,30,1830,0
9042,639440,194771,65198,64037,65536,161668,1
0,66656,55,0,30,25,6438,0
11606,648103,192853,65289,62028,65536,165472,1
1834,732004,196216,65265,65415,65536,147020,1
110,746272,195574,65536,64497,65536,145414,1
7080,647786,196388,65512,65340,65536,155574,1
3290,1090538,81952,24460,3285,54207,103070,2
3916,1107493,76243,25523,2042,48678,106394,2
0,7791,70,0,46,24,1118,0
0,9200,70,0,43,27,1100,0
0,5755,65,0,31,34,784,0
0,7738,58,0,34,24,970,0
0,15086,75,0,47,28,1736,0
0,162535,46,0,29,17,15406,0
0,239082,141,0,91,50,22586,0
2868,1082815,75250,20518,1758,52974,102782,2
3638,1092276,83312,23664,3428,56220,103346,2
0,256305,61,0,39,22,24290,0
0,249831,57,0,34,23,23256,0
4210,657101,196476,65536,65404,65536,143184,1
9404,638466,195907,65536,64835,65536,147762,1
4778,1166239,85689,25237,4219,56233,112520,2
8,10916,59,0,38,21,1386,0
1364,667840,195425,65388,64501,65536,156946,1
11728,566258,187243,65409,56298,65536,161212,1
10,11192,48,0,30,18,1542,0
4907,732684,196361,65536,65289,65536,163347,1
10571,631865,194093,65505,63052,65536,160974,1
0,7541,96,0,65,31,950,0
3542,1116489,82455,32378,2566,47511,106506,2
8,144564,60,0,41,19,13640,0
3750,1092839,73377,21330,3227,48820,103626,2
5264,1197259,74852,23413,2873,48566,115782,2
8174,689793,196266,65518,65212,65536,160698,1
4100,1104867,87298,26850,4494,55954,105160,2
0,9995,72,0,43,29,1202,0
9298,741259,196372,65467,65369,65536,164702,1
9020,711197,195036,65513,63987,65536,149298,1
0,8919,172,0,97,75,1164,0
6,11964,76,0,42,34,1566,0
3832,1096561,83853,26271,3939,53643,104216,2
5509,589272,190770,65417,59817,65536,153434,1
4134,1117960,85322,26642,4322,54358,106702,2
0,248591,60,0,31,29,23154,0
5830,1202583,88546,27392,4798,56356,116422,2
0,12382,45,0,28,17,1474,0
4082,666691,191983,65489,60958,65536,145594,1
0,13376,57,0,30,27,1712,0
0,12816,57,0,30,27,1974,0
0,13836,100,0,71,29,1590,0
0,17056,73,0,44,29,2272,0
3266,663573,193403,65385,62482,65536,161554,1
4154,671327,195104,65160,64408,65536,155354,1
3702,1110384,77825,26848,3159,47818,106504,2
4782,1133156,80217,25819,3673,50725,108660,2
102,645304,196291,65527,65228,65536,152734,1
5240,1184033,87725,27715,3815,56195,114408,2
4110,1126132,84447,25617,3613,55217,106680,2
4398,1121794,83061,27794,3639,51628,107360,2
0,230365,58,0,35,23,21388,0
3096,1090370,72482,25401,2792,44289,104016,2
8,7002,99,0,66,33,906,0
4,750962,195884,65528,64820,65536,150976,1
7696,566707,194573,65464,63573,65536,151512,1
0,12315,56,0,31,25,1510,0
8,10718,99,0,57,42,1366,0
4296,616034,192685,65471,61678,65536,158506,1
608,745668,196543,65528,65479,65536,150974,1
830,737554,195631,65526,64569,65536,151712,1
5348,1191685,90857,30736,3968,56153,116422,2
4,13575,74,0,47,27,1576,0
12168,654381,193456,65475,62446,65536,167951,1
3412,698294,196576,65536,65504,65536,159946,1
0,11063,66,0,41,25,1312,0
5595,652981,194492,65535,63421,65536,162587,1
0,258426,59,0,33,26,23956,0
5034,1132257,88216,28239,3827,56150,108340,2
0,216449,58,0,30,28,20342,0
0,10527,101,0,58,43,1204,0
0,9298,56,0,35,21,1452,0
1206,742411,193947,65386,63025,65536,159737,1
1264,697835,196361,65536,65289,65536,154044,1
0,685898,194709,65536,63637,65536,140334,1
3418,736087,196199,65536,65127,65536,160588,1
0,212501,69,0,42,27,19762,0
0,11809,48,0,30,18,1424,0
6886,638612,195415,65536,64344,65536,160650,1
624,725102,196545,65534,65475,65536,157410,1
4,10428,56,0,30,26,1274,0
5648,1197721,90719,29633,4467,56620,115614,2
0,13930,66,0,42,24,1700,0
24,732574,195591,65536,64519,65536,157528,1
4182,1116308,72172,21355,3168,47649,106090,2
7194,664903,193325,65484,62305,65536,165740,1
6306,1202041,86108,26334,3782,55993,116126,2
6627,733654,196525,65534,65455,65536,154370,1
3106,1090502,69864,18640,989,50235,104074,2
2,11357,53,0,33,20,1382,0
0,248450,49,0,30,19,23078,0
8,12527,64,0,41,23,1652,0
2698,1064785,76198,23457,1972,50769,100318,2
3743,1111000,80800,25907,3879,51014,105697,2
3822,1104351,73006,25056,2874,45076,105406,2
0,14084,63,0,40,23,1590,0
9337,560000,190861,65388,59937,65536,143933,1
0,182745,75,0,43,32,17652,0
5775,547005,190275,65371,59368,65536,143318,1
0,6673,85,0,52,33,958,0
8,11254,75,0,43,32,1462,0
2610,1068929,74169,19892,1200,53077,101480,2
2,217459,66,0,41,25,20748,0
4012,656206,194074,65511,63027,65536,153531,1
2068,1065826,76445,24274,2456,49715,100472,2
2,12781,45,0,28,17,1620,0
8,13106,71,0,41,30,1608,0
0,8319,154,0,92,62,1272,0
3266,1126794,80912,27188,2826,50898,108296,2
4454,1149769,90889,29006,5010,56873,110418,2
124,748434,196273,65516,65221,65536,150620,1
110,718032,195567,65536,64495,65536,156430,1
6884,564992,195430,65290,64604,65536,154023,1
8,10950,73,0,44,29,1548,0
3426,1098376,69221,26323,1891,41007,104738,2
0,162694,76,0,43,33,15266,0
3500,767362,195087,65536,64015,65536,170413,1
0,8714,54,0,32,22,1084,0
2,15270,55,0,32,23,1926,0
2332,736188,196346,65515,65295,65536,159878,1
2732,637022,192925,65454,61935,65536,157224,1
3140,1079709,82093,23754,3945,54394,102020,2
8,11604,66,0,41,25,1452,0
4674,1149974,77804,28141,3200,46463,110902,2
668,734228,196404,65478,65390,65536,157614,1
0,8818,86,0,59,27,1052,0
2638,648667,196282,65528,65218,65536,158836,1
2390,759327,196546,65536,65474,65536,162112,1
7060,698164,195936,65225,65175,65536,163658,1
3950,1127520,84631,25887,3764,54980,107512,2
7516,547930,188027,65445,57046,65536,153253,1
5361,1179734,85224,28262,4640,52322,113688,2
3750,1097287,66555,20757,2330,43468,104482,2
204,742254,194409,65356,63517,65536,162046,1
0,15367,72,0,44,28,1700,0
4911,1113970,85488,24626,4265,56597,106048,2
2600,737855,196565,65521,65508,65536,160038,1
0,11049,73,0,42,31,1464,0
3588,1091356,83361,21555,2594,59212,103346,2
0,10066,83,0,49,34,1406,0
1386,753127,196488,65500,65452,65536,148708,1
3564,741103,196490,65536,65418,65536,160664,1
4220,1154283,85721,26420,3426,55875,111152,2
3640,1072576,87192,27488,4180,55524,101572,2
0,12145,73,0,46,27,1386,0
3798,1104391,71738,28838,2067,40833,105360,2
1638,750058,196491,65524,65431,65536,160508,1
2236,749329,196581,65536,65509,65536,152936,1
2672,743893,196562,65528,65498,65536,160946,1
8904,496805,191540,65530,60475,65536,145120,1
5907,650637,195191,65536,64119,65536,142756,1
3818,1098404,87066,26698,4198,56170,104526,2
0,12904,48,0,28,20,1688,0
10804,573864,188106,65307,57263,65536,160461,1
5078,1183913,83651,29884,3772,49995,114674,2
0,241705,76,0,44,32,22682,0
8,10840,102,0,72,30,1404,0
0,742895,196330,65536,65258,65536,146212,1
0,245087,53,0,30,23,22888,0
5504,1193380,83792,26596,4191,53005,115190,2
9780,721278,196287,65506,65245,65536,160608,1
4765,740404,194851,65353,63962,65536,162228,1
2498,1097337,86654,27198,3716,55741,104040,2
5514,1139923,82679,22262,3514,56903,109232,2
4768,1131442,90004,25899,4158,59948,108886,2
3848,1082628,81841,23506,3788,54547,102554,2
0,8918,76,0,49,27,1552,0
6394,558068,190013,65424,59054,65536,154510,1
36,726668,195774,65479,64759,65536,155342,1
3630,1098402,68357,22785,1817,43755,105082,2
134,734525,196082,65536,65010,65536,161154,1
0,11624,59,0,30,29,1384,0
7248,571792,186763,65464,55763,65536,149104,1
5794,1186497,82147,26689,3975,51483,114572,2
0,720596,196081,65536,65009,65536,156424,1
4088,1104769,83906,23330,3175,57401,104534,2
2594,660597,196275,65466,65273,65536,153550,1
6696,733336,196208,65500,65172,65536,162892,1
0,8434,102,0,72,30,1032,0
3280,1080798,67116,21778,1858,43480,102612,2
8317,657463,190918,65268,60114,65536,165795,1
0,9570,76,0,43,33,1150,0
4764,1117339,70493,22092,2572,45829,106864,2
6378,1196195,75193,23905,3141,48147,115730,2
4,11297,141,0,89,52,1466,0
0,8196,51,0,32,19,1122,0
9654,731476,195999,65271,65192,65536,156356,1
0,221711,76,0,43,33,20668,0
1986,740071,196340,65536,65268,65536,149900,1
3594,739659,193034,65518,61980,65536,159516,1
5835,566168,190299,65532,59231,65536,155370,1
4,5369,187,0,107,80,746,0
8807,491674,186751,65085,56130,65536,148228,1
1154,740114,196485,65536,65413,65536,159546,1
0,14429,56,0,40,16,1828,0
8,8201,65,0,40,25,1070,0
0,5481,76,0,43,33,746,0
3462,1104198,84038,25544,2031,56463,105354,2
3998,1136729,75541,20020,2607,52914,109700,2
3992,1096739,71199,19779,2268,49152,104586,2
0,6928,51,0,32,19,1028,0
4060,1101756,87135,29044,4701,53390,104688,2
4344,751524,195557,65536,64481,65536,162622,1
8,120676,64,0,38,26,11442,0
0,11344,56,0,34,22,1748,0
4558,1144776,76520,23101,1815,51604,110832,2
1162,643001,195366,65520,64310,65536,149574,1
4076,1098638,68852,24010,1877,42965,105698,2
5380,654339,196539,65513,65490,65536,146112,1
10337,708131,194562,65324,63702,65536,161210,1
26,737594,194473,65508,63430,65536,158004,1
8284,1248748,76416,26051,2935,47430,121361,2
1722,750278,195920,65474,64910,65536,146512,1
2538,737732,196569,65528,65505,65536,156560,1
4356,738137,194456,65480,63440,65536,161808,1
3506,1096570,85514,25634,3325,56555,103596,2
11582,578509,187010,65380,56094,65536,162166,1
5900,567974,189020,65534,57950,65536,155498,1
5608,1192201,84964,26018,3779,55167,115048,2
1526,579767,188596,65336,57724,65536,146718,1
0,10306,69,0,41,28,1384,0
6,16351,61,0,37,24,2104,0
4832,650060,192524,65489,61500,65536,160832,1
3224,1080472,69317,21059,2356,45902,102426,2
7490,735118,196420,65520,65364,65536,155712,1
0,11791,81,0,49,32,1422,0
0,7493,75,0,48,27,882,0
0,756312,195395,65531,64328,65536,159742,1
3602,1103280,76464,22120,1824,52520,104924,2
5488,751531,196506,65536,65434,65536,163756,1
8,9117,191,0,107,84,1106,0
3618,1091138,70332,20991,2157,47184,103884,2
0,10707,49,0,29,20,1432,0
4018,1092162,72230,21423,2667,48140,103404,2
3348,1120835,86244,25603,3182,57459,106426,2
0,13801,101,0,60,41,1752,0
0,15311,75,0,46,29,2136,0
2594,736696,196324,65524,65264,65536,159840,1
0,9798,51,0,32,19,1208,0
0,11415,142,0,92,50,1436,0
0,11574,59,0,35,24,1434,0
0,12711,59,0,32,27,1632,0
0,220478,65,0,41,24,20610,0
8,6714,66,0,44,22,950,0
0,15536,58,0,31,27,1800,0
0,13821,59,0,41,18,1588,0
0,11442,53,0,28,25,1598,0
438,715536,196273,65536,65201,65536,154598,1
0,9383,76,0,47,29,1134,0
4,10844,55,0,31,24,1314,0
6734,1229464,87502,27845,4293,55364,118948,2
5864,1183167,84676,24192,4372,56112,114250,2
3556,1149122,91886,36129,3464,52293,110618,2
4844,1158569,76979,26171,2806,48002,111848,2
3846,701185,195448,65529,64383,65536,146320,1
2,9541,99,0,67,32,1130,0
4906,1159456,73807,23858,2481,47468,111758,2
8402,558615,191961,65536,60889,65536,147942,1
0,11372,157,0,97,60,1364,0
6338,1177017,86027,23440,3288,59299,113152,2
11137,561249,190346,65532,59278,65536,149697,1
4442,1084641,84722,24362,3973,56388,102588,2
4378,1108036,85665,25350,3791,56524,105758,2
9552,575179,187431,65307,56588,65536,159081,1
3202,1111394,73540,24836,1819,46885,105886,2
0,13491,62,0,41,21,1588,0
4,9823,73,0,43,30,1248,0
1522,744152,195861,65149,65176,65536,160606,1
6740,569529,190837,65488,59813,65536,151760,1
6662,1187729,92693,30743,4747,57203,114912,2
4072,1134140,68635,22496,1940,44199,109146,2
4486,1186004,86808,33075,4008,49725,114948,2
0,12809,142,0,93,49,1476,0
3432,653591,194674,65536,63602,65536,152900,1
7590,565686,189811,65536,58739,65536,156756,1
3380,563954,190916,65536,59844,65536,151940,1
0,17414,66,0,42,24,1990,0
0,9955,138,0,90,48,1320,0
0,111382,55,0,32,23,10530,0
0,6153,60,0,37,23,830,0
0,226866,79,0,50,29,21088,0
4018,1087787,74015,21941,2397,49677,103300,2
0,213671,72,0,46,26,19926,0
1832,560038,192381,65362,61483,65536,149160,1
3436,1093644,85495,25575,3683,56237,104012,2
10,753216,196472,65534,65402,65536,159358,1
3094,1076916,87372,28626,4018,54728,102102,2
10036,564440,187753,65536,56681,65536,156924,1
6866,734985,196140,65438,65166,65536,162850,1
3698,1098374,68267,23338,1742,43187,104954,2
3244,725351,191194,65468,60190,65536,159813,1
11877,574621,186586,65453,55597,65536,157246,1
0,16340,62,0,31,31,2024,0
8992,628611,194204,65534,63134,65536,158076,1
2650,571195,193764,65536,62692,65536,151436,1
10554,647156,193231,64962,62733,65536,149210,1
4010,1114156,73136,23114,2418,47604,106588,2
0,12476,57,0,30,27,1624,0
0,229301,83,0,51,32,21610,0
3000,1107579,80875,25452,2050,53373,106108,2
4222,579767,188587,65536,57515,65536,155880,1
5572,1166245,85187,25120,3584,56483,112442,2
2,12694,59,0,29,30,1518,0
0,14936,64,0,41,23,2070,0
2888,1089156,87673,26688,4038,56947,103326,2
4242,1115684,73835,22090,2428,49317,106196,2
4818,1146795,88983,27299,4441,57243,110158,2
