age-accel-en,age-accel-thresh,age-accel-tsf,age-scan-ssf,age-scan-thresh,age-scan-tmo,cps,dis-def,dis-sctp,dis-tcp,dis-udp,hw-offload,hw-udp-offload,icmp-unreachable-rate,ipv6-fw,kbps,max-pending-mcast,num-active,num-bcast,num-gtpc,num-gtpu-active,num-gtpu-pending,num-http2-5gc,num-icmp,num-imsi,num-installed,num-max,num-mcast,num-pfcpc,num-predict,num-sctp-assoc,num-sctp-sess,num-tcp,num-udp,oor-action,pps,run-tc,strict-checksum,sw-cutthrough,tcp-cong-ctrl,tcp-diff-syn-rej,tcp-no-refresh-fin-rst,tcp-nonsyn-rej,tcp-reject-siw-enable,tcp-reject-siw-thresh,tcp-strict-rst,tmo-5gcdelete,tmo-cp,tmo-def,tmo-icmp,tmo-sctp,tmo-sctpcookie,tmo-sctpinit,tmo-sctpshutdown,tmo-tcp,tmo-tcp-delayed-ack,tmo-tcp-unverif-rst,tmo-tcphalfclosed,tmo-tcphandshake,tmo-tcpinit,tmo-tcptimewait,tmo-udp,tunnel-accel,vardata-rate,dp
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160422,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105116,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160136,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104754,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160510,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105464,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160926,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105700,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159208,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105248,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160743,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105962,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,161201,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105812,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160433,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105402,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160600,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105466,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160730,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105218,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159581,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105210,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,161390,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105938,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160237,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105190,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160817,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105548,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160155,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104956,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160556,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105284,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160100,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105034,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160918,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105720,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160951,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105426,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160784,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,106182,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159602,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104304,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159598,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103826,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,158738,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103908,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,158253,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103532,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159233,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103340,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,158321,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103590,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159539,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104666,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,158997,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103774,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159737,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103992,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159453,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103698,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160327,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105088,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159419,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103738,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160035,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104714,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160328,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105032,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160071,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105040,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160582,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105356,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160422,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105014,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160310,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104452,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160549,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105344,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160117,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104406,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159737,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104182,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160632,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105008,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160188,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104910,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160443,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104400,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,159934,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104632,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,158774,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,103824,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160321,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105048,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160737,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104442,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160730,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105188,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160912,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105210,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160147,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104998,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160438,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105200,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160362,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104842,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160929,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,105276,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
TRUE,80,2,8,80,10,0,60,60,90,60,FALSE,FALSE,200,TRUE,160372,0,131072,0,0,0,0,0,65536,0,2101292104,199998,0,0,0,0,0,65536,0,drop,104834,TRUE,TRUE,TRUE,3,TRUE,FALSE,TRUE,FALSE,4,TRUE,15,30,30,6,3600,60,5,30,3600,25,30,120,10,5,15,30,TRUE,10485760,*.dp0
