cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps
2,845086,65327,0,0,65327,72772
6,830055,65327,0,0,65327,71476
2,835933,65328,0,0,65328,71984
2,835933,65328,0,0,65328,71984
4,839137,65325,0,0,65325,72258
6,834929,65325,0,0,65325,71898
4,832027,65327,0,0,65327,71646
6,832733,65330,0,0,65330,71708
6,832733,65329,0,0,65329,71708
4,833881,65325,0,0,65325,71806
0,841520,65334,0,0,65334,72464
20,838569,65334,0,0,65334,72210
20,838569,65338,0,0,65338,72210
12,835426,65336,0,0,65336,71940
16,834118,65338,0,0,65338,71826
4,832710,65339,0,0,65339,71706
4,832710,65342,0,0,65342,71706
6,822496,65339,0,0,65339,70826
0,822424,65338,0,0,65338,70820
0,829240,65338,0,0,65338,71406
0,829240,65337,0,0,65337,71406
2,817912,65336,0,0,65336,70432
4,827197,65337,0,0,65337,71230
4,827197,65343,0,0,65343,71230
14,827998,65348,0,0,65348,71300
16,826842,65340,0,0,65340,71200
4,813660,65342,0,0,65342,70066
4,813660,65337,0,0,65337,70066
0,819273,65332,0,0,65332,70550
4,833832,65334,0,0,65334,71802
0,835593,65334,0,0,65334,71954
0,835593,65335,0,0,65335,71954
2,838757,65335,0,0,65335,72226
6,838593,65337,0,0,65337,72212
6,832970,65338,0,0,65338,71728
6,832970,65336,0,0,65336,71728
4,833715,65336,0,0,65336,71792
14,835355,65335,0,0,65335,71934
14,835355,65332,0,0,65332,71934
4,820997,65335,0,0,65335,70696
10,833525,65332,0,0,65332,71776
0,817926,65336,0,0,65336,70432
0,817926,65332,0,0,65332,70432
14,835000,65330,0,0,65330,71904
0,838653,65325,0,0,65325,72216
0,838653,65331,0,0,65331,72216
12,834953,65334,0,0,65334,71900
16,834307,65332,0,0,65332,71842
2,837858,65336,0,0,65336,72150
2,837858,65334,0,0,65334,72150
8,831614,65330,0,0,65330,71610
0,839299,65332,0,0,65332,72274
0,839299,65344,0,0,65344,72274
28,841971,65344,0,0,65344,72502
22,837469,65344,0,0,65344,72116
0,820571,65344,0,0,65344,70660
0,820571,65346,0,0,65346,70660
4,842901,65340,0,0,65340,72584
0,836279,65338,0,0,65338,72012
2,831705,65339,0,0,65339,71620
2,831705,65339,0,0,65339,71620
0,823737,65339,0,0,65339,70932
2,837080,65340,0,0,65340,72082
