cps,kbps,num_active,num_icmp,num_tcp,num_udp,pps
5108,1136391,78262,25451,3115,49697,108922
5108,1136391,79061,25599,3244,50218,108922
4076,1072134,78387,24737,3001,50649,101424
4252,1123049,78054,24563,3307,50184,107638
5440,1158276,79371,25299,3516,50556,111524
5440,1158276,80106,25322,3824,50960,111524
6516,1173031,80401,25148,4445,50808,112796
6942,1199548,80707,25342,4286,51076,116162
4498,1130948,81272,25682,4519,51071,108190
4498,1130948,81624,25983,4722,50919,108190
4113,1131043,81130,25583,4389,51158,108310
5418,1137919,81693,25761,4706,51226,108595
5214,1124058,82410,26052,4776,51582,107142
5214,1124058,83141,26657,4662,51823,107142
6184,1197185,83608,27353,4965,51290,115704
5134,1178169,83608,27263,4779,51566,113664
5134,1178169,84502,27631,4825,52046,113664
4468,1098923,84038,27225,5059,51754,104344
3746,1100196,83609,27319,4290,52000,104092
5361,1179734,85224,28262,4640,52322,113688
5361,1179734,86103,28673,4903,52527,113688
5586,1151840,84895,28412,3746,52737,110516
4256,1111391,83823,27370,3671,52782,105418
5798,1171316,85033,27953,4043,53035,112922
5798,1171316,84717,27631,3749,53338,112922
4610,1119148,83846,26861,3914,53072,107198
3762,1096446,83600,26472,3614,53514,104278
3762,1096446,84248,26814,3628,53806,104278
4426,1143049,84202,26774,3932,53496,109958
4218,1113030,83596,26319,3548,53729,106110
4292,1109756,84533,26736,3789,54008,105582
4292,1109756,84330,26391,3951,53988,105582
3652,1108501,82577,25141,3293,54143,105396
3150,1089446,81123,23871,3381,53871,102812
3140,1088475,80406,23532,2817,54057,103418
3586,1111540,80865,23892,3060,53914,106328
2782,1079707,80707,23876,2859,53972,102426
2782,1079707,80085,23421,2479,54185,102426
3572,1087282,79883,22723,3110,54050,102750
5138,1095216,80135,22496,3408,54231,104206
5138,1095216,80685,22904,3383,54398,104206
3902,1123910,79480,21915,3478,54087,106908
3102,1082926,78135,21161,2904,54070,102900
2802,1085259,77742,20923,3020,53799,102360
2556,1064678,76626,20252,2738,53636,100848
3718,1111445,77038,21265,2809,52964,105346
3386,1087341,75729,20206,2670,52853,103058
3386,1087341,76892,21320,2752,52820,103058
3998,1136729,75541,20020,2607,52914,109700
3174,1087835,75947,20476,2684,52787,102954
2868,1082815,75250,20518,1758,52974,102782
3276,1083468,75156,20699,1602,52855,102738
3162,1071895,74937,20446,1622,52869,100770
3162,1071895,74615,20061,1548,53006,100770
4166,1122282,75097,20848,1687,52562,106270
3672,1129258,74753,20496,1610,52647,107612
4940,1156255,75448,21058,1756,52634,111074
4940,1156255,76896,22383,1989,52524,111074
4600,1126227,75716,21232,1814,52670,107616
3130,1085638,76105,21724,1901,52480,103084
3130,1085638,77086,22546,2071,52469,103084
3668,1093874,76558,22079,1826,52653,103892
3810,1102237,76859,22588,1921,52350,104706
3602,1103280,76464,22120,1824,52520,104924
3602,1103280,77037,22500,1861,52676,104924
3556,1091448,77041,22548,2011,52482,103590
3464,1099541,76114,21517,1784,52813,104396
3890,1111526,76989,22166,1927,52896,105634
3890,1111526,77695,22742,2306,52647,105634
4090,1120609,77752,22894,2085,52773,106778
4172,1139862,77373,22903,2261,52209,108988
3620,1101524,78075,23431,2263,52381,105084
3620,1101524,78616,23872,2176,52568,105084
5306,1175970,77312,22707,2340,52265,113722
4006,1116688,76517,21895,2165,52457,107218
3866,1091487,77375,22534,2242,52599,103808
3866,1091487,78628,23661,2456,52511,103808
4418,1125435,78208,23231,2304,52673,107868
4032,1112641,78059,23636,2472,51951,106452
3444,1106669,77857,23522,2327,52008,105736
3444,1106669,78376,23653,2369,52354,105736
3224,1059137,77704,23224,2446,52034,100196
3370,1078951,76677,22635,1814,52228,102280
3370,1078951,78344,23762,1936,52647,102280
4752,1125654,77305,23272,2127,51906,107282
2904,1078291,75984,22202,1726,52056,101918
3854,1099652,76615,22562,1865,52188,104294
3854,1099652,76427,22619,1943,51865,104294
3392,1083415,75416,21554,1719,52143,103032
4422,1134492,74439,20978,1807,51654,108902
3730,1092892,75202,21459,1836,51907,103900
3730,1092892,74962,21026,1727,52209,103900
4254,1104698,74958,21391,1803,51764,105696
4032,1112495,74647,21039,1662,51946,106164
4032,1112495,74899,21175,1646,52078,106164
3026,1070135,73784,21002,1766,51016,101134
3078,1092887,72200,19598,1614,50989,103180
4922,1144969,73685,20880,1993,50813,109564
4922,1144969,74881,22393,2306,50182,109564
5076,1149725,74220,21901,2022,50297,109758
4522,1122072,73457,22133,2103,49216,107160
2666,1067202,73363,22184,2088,49091,100546
2666,1067202,73084,21695,1975,49414,100546
4000,1089391,72658,22036,2075,48549,103096
4244,1119890,72733,21894,2083,48757,106854
4244,1119890,74067,22687,2285,49095,106854
6120,1168676,74432,23401,2709,48322,112564
5736,1135227,73397,22051,2864,48482,108490
5950,1155015,75737,23658,3370,48709,110732
5950,1155015,77169,24928,3642,48599,110732
6270,1195900,76378,24228,3457,48693,115578
4204,1159995,77118,25083,3677,48358,111190
5952,1171197,78731,26358,3990,48383,112740
5952,1171197,79159,26940,3693,48526,112740
5376,1155110,79945,27608,3956,48381,110430
7790,1208516,80613,27675,4073,48865,117051
7790,1208516,81808,28373,4235,49200,117051
5022,1154166,82253,28872,4504,48879,109979
5600,1205088,81771,28527,4146,49098,115708
